video_id,Influencer/Mainstream,sentence_index,sentence_text,neg,neu,pos,compound,emo_anger,emo_anticipation,emo_disgust,emo_fear,emo_joy,emo_sadness,emo_surprise,emo_trust,emo_shannon_norm,emo_gini_simpson
5a9gWG8g_GY,3.0,0,"You may often hear grown-ups talking about inflation, but what does that mean?",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0
5a9gWG8g_GY,3.0,1,Let's investigate!,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a9gWG8g_GY,3.0,2,Every week you get your pocket money.,0.0,1.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.2,0.2,0.7739760316291209,0.7999999999999999
5a9gWG8g_GY,3.0,3,"You know, this is enough for 3 scoops of ice cream!",0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.5283208335737187,0.6666666666666667
5a9gWG8g_GY,3.0,4,"But suddenly, one day, you can only buy one scoop of ice cream.",0.0,0.863,0.137,0.2263,0.0,0.25,0.0,0.0,0.25,0.0,0.5,0.0,0.5,0.625
5a9gWG8g_GY,3.0,5,What happened?,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a9gWG8g_GY,3.0,6,"So, the price of the ice cream went up.",0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.5283208335737187,0.6666666666666667
5a9gWG8g_GY,3.0,7,But why?,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a9gWG8g_GY,3.0,8,Inflation!,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0
5a9gWG8g_GY,3.0,9,Prices of products in shops can go up because their cost of production increases.,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
5a9gWG8g_GY,3.0,10,"Ice cream is made of milk, sugar, chocolate... ...and we also need flour from wheat for the cone.",0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.6394319446848298,0.7222222222222222
5a9gWG8g_GY,3.0,11,And sometimes a bad year can mean less wheat.,0.333,0.667,0.0,-0.5423,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.6666666666666667,0.75
5a9gWG8g_GY,3.0,12,And less wheat means higher prices.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a9gWG8g_GY,3.0,13,"Because everybody needs wheat - for bread, cookies and ice cream cones!",0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.5283208335737187,0.6666666666666667
5a9gWG8g_GY,3.0,14,So ice cream becomes more expensive!,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.5283208335737187,0.6666666666666667
5a9gWG8g_GY,3.0,15,"But, ask your parents, because the same can happen to other things too!",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
_qItQZEJQxQ,2.0,0,what causes inflation inflation is the rate at which prices increase across the economy it helps explain why an American big Maps cost less than three US Dollars 20 years ago but is around five dollars today on the traditional explanation is too much money chasing too few goods if a central bank prints too much money or makes it slow then prices will rise events like Wars would cause a shortage of goods can also increase prices so a little bit of inflation doesn't really hurt anybody but when inflation is high and volatile and when it's unexpected it can do a lot of damage to the way a capitalist system runs borrowing and lending money becomes very difficult businesses struggle to keep up with Rising costs and they may be forced to employ fewer people to avoid extremes of inflation most central banks try and keeping it around two percent to stop prices from rising they can increase interest rates but how exactly does that work like the part two,0.139,0.743,0.117,-0.7576,0.14583333333333334,0.125,0.020833333333333332,0.25,0.125,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.933247330297948,0.8428819444444444
4HmnJ5qstc8,2.0,0,we remain committed to Bringing inflation back down to our two percent goal so here's how that's actually being done the Federal Reserve or fed is the country's Central Bank it regulates financial markets and controls interest rates which can be used to fight inflation the lower the rates the cheaper it is to borrow money which can stimulate economic activity but may lead to high demand and Rising prices during periods of high inflation the Central Bank increases interest rates making borrowing money more expensive this is supposed to lead to reduced spending which can help ease inflation but this also has some side effects expensive borrowing puts a strain on the economy and can lead to a rise in unemployment the fed's job requires a balancing act trying to keep prices stable while maximizing employment low rates can inadvertently spur inflation and an over correction to curb that inflation could cause a recession,0.097,0.795,0.108,0.4497,0.15625,0.09375,0.03125,0.28125,0.09375,0.0625,0.0625,0.21875,0.9031226568109606,0.822265625
AkMsMDk_brU,2.0,0,"- [Narrator] With inflation hovering around its highest rate in 40 years, the Federal Reserve is expected to raise interest rates several times in 2022.",0.0,0.885,0.115,0.4588,0.0,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.6394319446848298,0.7222222222222222
AkMsMDk_brU,2.0,1,This is Fed chairman Jerome Powell on what will be needed to ensure a long economic expansion.,0.0,0.852,0.148,0.3818,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.33333333333333337,0.5
AkMsMDk_brU,2.0,2,- That's gonna require the Fed to tighten interest rate policy and do our part in getting inflation back down to our 2% goal.,0.0,0.88,0.12,0.4588,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.5283208335737187,0.6666666666666667
AkMsMDk_brU,2.0,3,"- [Narrator] The way the central bank does this is by changing the federal funds rate, its main tool for managing the economy.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0
AkMsMDk_brU,2.0,4,You can see on this chart that the rate was lowered to nearly 0% in 2020 to boost the economy at the beginning of the pandemic.,0.053,0.851,0.096,0.296,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.5,0.5,0.625
AkMsMDk_brU,2.0,5,- There is an important job for us to move away from these very highly simulative monetary policy settings.,0.0,0.904,0.096,0.2023,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3060986113514965,0.4444444444444444
AkMsMDk_brU,2.0,6,"- [Narrator] Adjustments to the federal funds rate influence a range of borrowing costs, from how much you own your credit card to mortgage rates.",0.0,0.894,0.106,0.3818,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.33333333333333337,0.5
AkMsMDk_brU,2.0,7,"They also shape broader decisions made by companies, like how many people to hire or whether to raise prices.",0.0,0.878,0.122,0.3612,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.5283208335737187,0.6666666666666667
AkMsMDk_brU,2.0,8,Here's how the federal funds rate works and how just one rate can guide the entire economy.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0
AkMsMDk_brU,2.0,9,"- The Fed meets every six or so weeks, and they're looking at a range of economic data at those meetings, but they have two main goals.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AkMsMDk_brU,2.0,10,One is to ensure stable prices and low inflation.,0.163,0.465,0.372,0.4019,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.33333333333333337,0.5
AkMsMDk_brU,2.0,11,And the other is to make sure that the layer market is strong.,0.0,0.663,0.337,0.6808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AkMsMDk_brU,2.0,12,- [Narrator] Nick Timiraos covers how the fed guides the economy through crises.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0
AkMsMDk_brU,2.0,13,"He says, you can think of the economy as a car and the fed as the driver.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0
AkMsMDk_brU,2.0,14,- They wanna make sure that the economy's not growing too slow.,0.118,0.702,0.179,0.1979,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.5283208335737187,0.6666666666666667
AkMsMDk_brU,2.0,15,"And when it is, they'll push on the gas but they also wanna make sure that it's not going too fast.",0.0,0.871,0.129,0.4497,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.33333333333333337,0.5
AkMsMDk_brU,2.0,16,And so they'll slow the economy down by pressing on the break.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.33333333333333337,0.5
AkMsMDk_brU,2.0,17,- [Narrator] This is where the federal funds rate comes in.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AkMsMDk_brU,2.0,18,"- When you hear on the news about the fed raising interest rates or cutting interest rates, what they're actually deciding to do is to raise or to lower the federal funds rate.",0.098,0.743,0.159,0.5106,0.2,0.0,0.2,0.2,0.0,0.4,0.0,0.0,0.6406426982957876,0.72
AkMsMDk_brU,2.0,19,"- [Narrator] This is the interest rate that banks charge each other to borrow money overnight, but there's a catch.",0.0,0.895,0.105,0.25,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.7505430557959409,0.7777777777777778
AkMsMDk_brU,2.0,20,The federal funds rate isn't directly set by the federal reserve.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AkMsMDk_brU,2.0,21,"So in order to influence it, the fed uses a couple of other tools to set a target range.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AkMsMDk_brU,2.0,22,These tools are rates that the fed controls in its role as a bank for banks.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0
AkMsMDk_brU,2.0,23,Here's the target range that was in place during 2021.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AkMsMDk_brU,2.0,24,The federal reserve sets an upper limit and a lower limit with the goal of keeping the effective federal funds rate somewhere in between.,0.084,0.798,0.118,0.2263,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.33333333333333337,0.5
AkMsMDk_brU,2.0,25,The upper limit is determined by interest on reserve balances.,0.0,0.597,0.403,0.6597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AkMsMDk_brU,2.0,26,This is the rate of interest a bank gets on deposits known as reserves that it keeps at the federal reserve.,0.0,0.864,0.136,0.4588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0
AkMsMDk_brU,2.0,27,The lower limit is determined by overnight reverse repurchases.,0.19,0.603,0.207,0.0516,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,0.0
AkMsMDk_brU,2.0,28,"These are securities like treasury bills, but the federal reserve lends to banks usually for a day while paying interest.",0.0,0.632,0.368,0.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0
AkMsMDk_brU,2.0,29,"On this chart, you can see where the fed has set the target range between the two yellow lines, the blue line, which is the effective federal funds rate set by banks sits between the upper and lower limits as the target range changes the effective rate goes up or down with it - So far they've had very successful control over guiding the federal funds rate and guiding all short-term money market rates to where they generally are trying to move them.",0.024,0.862,0.114,0.8439,0.07142857142857142,0.14285714285714285,0.0,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.35714285714285715,0.8498411531992772,0.7959183673469388
AkMsMDk_brU,2.0,30,- [Narrator] The fed makes these adjustments in fairly small increments.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0
AkMsMDk_brU,2.0,31,Its rate increases for 2022 are expected to only change by about a quarter to half of a point at a time.,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3060986113514965,0.4444444444444444
AkMsMDk_brU,2.0,32,So how can these tiny adjustments for banks help cool down the entire economy?,0.0,0.706,0.294,0.6124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0
AkMsMDk_brU,2.0,33,It all has to do with how those rates ripple through the system.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0
AkMsMDk_brU,2.0,34,"As banks are charged more to borrow, they'll in turn charge their customers more, affecting the cost of existing loans and demand for new borrowing.",0.125,0.875,0.0,-0.3182,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
AkMsMDk_brU,2.0,35,The goal of raising these rates is to drive down demand.,0.13,0.87,0.0,-0.128,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
AkMsMDk_brU,2.0,36,- Inflation results when supply and demand are outta whack.,0.158,0.842,0.0,-0.128,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.33333333333333337,0.5
AkMsMDk_brU,2.0,37,The fed can't do anything to increase the supply of oil or to increase the number of houses for sale.,0.0,0.742,0.258,0.5994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AkMsMDk_brU,2.0,38,"The supply side is something out of their reach, but they can bring supply and demand by reducing demand.",0.17,0.779,0.051,-0.3506,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
AkMsMDk_brU,2.0,39,- [Narrator] Here's how rates can influence demand and inflation.,0.158,0.842,0.0,-0.128,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.33333333333333337,0.5
AkMsMDk_brU,2.0,40,"When rates are low, more people in businesses are likely to take out loans.",0.139,0.861,0.0,-0.2732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AkMsMDk_brU,2.0,41,"Higher demand for goods and services, as well as lower rates allows employers to open more positions to meet demand and raise wages to appeal to potential employees.",0.166,0.767,0.067,-0.2732,0.4,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.6406426982957876,0.72
AkMsMDk_brU,2.0,42,"Consumers then turn around and spend those wages on goods and services, which in turn can lead to more jobs and higher prices.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0
AkMsMDk_brU,2.0,43,The opposite happens when rates are higher.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AkMsMDk_brU,2.0,44,"Fewer people and businesses take out loans, job growth slows, and spending decreases.",0.0,0.822,0.178,0.3818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AkMsMDk_brU,2.0,45,Higher interest rates may also make it more appealing to save.,0.0,0.582,0.418,0.7553,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.33333333333333337,0.5
AkMsMDk_brU,2.0,46,Inflation slows as supply and demand balance out.,0.176,0.824,0.0,-0.128,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.33333333333333337,0.5
AkMsMDk_brU,2.0,47,"While interest rates can be effective in bringing inflation down, a rate hike could take some time to make an impact.",0.0,0.747,0.253,0.7269,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.5283208335737187,0.6666666666666667
AkMsMDk_brU,2.0,48,- Think about your own life as you go through making different decisions about whether to buy a house and how big of a house to buy.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AkMsMDk_brU,2.0,49,"It may take a while for this to ripple through the housing market, for example, but in 6 or 12 months, we could begin to see, you know, less demand if interest rates are high enough to slow interested consumers.",0.03,0.805,0.165,0.781,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.5283208335737187,0.6666666666666667
AkMsMDk_brU,2.0,50,"- [Narrator] But while inflation may take time to come down, consumers and businesses will likely feel the impact of higher interest rates on loans, mortgages, and credit cards right away.",0.0,0.791,0.209,0.8126,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.5283208335737187,0.6666666666666667
jAvZSGUCWjg,1.0,0,welcome back to Kano Academy today we'll be covering the subject of Economics by discussing inflation in today's video we'll focus on what is inflation as well as the different types of inflation and the causes of inflation including some of the consequences of inflation as well as several measures to combat inflation please watch until the end of the video because we'll also provide you with some valuable tips to help you Ace your assignments tests and exams so let's get started as an introduction let us Define what we mean by the term inflation inflation refers to a sustained and significant increase in the general price level over a period of time and at the same time a decline in the buying power of money there are different types of inflation in this next section we will look at the following four type types which are consumer inflation producer inflation and all-inclusive inflation and hyperinflation let's briefly discuss each of these types starting with consumer inflation this is also known as CPI which measures the rate of change in prices of goods and services that are typically purchased by consumers this includes things like food clothing transportation and housing producer inflation is another type of inflation this is also known as PPI this measures the rate of change in prices of goods and services that are typically purchased by businesses this includes things like raw materials intermediate goods and energy another type of inflation is known as an all-inclusive inflation all inclusive inflation measures the rate of change in prices of all goods and services for both consumer and produce sir this is a broader measure of inflation than CPI or PPI the last type of inflation we will look at is hyperinflation hyperinflation is a very high rate of inflation typically defined as an annual inflation rate of 50 or more hyperinflation can be very disruptive to an economy as it can lead to a loss of faith in the currency and a collapse of the economy inflation can be caused by various factors in this next section we will discuss these two factors starting with demand pull inflation this occurs when there is excessive demand for goods and services relative to the available Supply when demand outpaces Supply prices tend to rise another cause of inflation can be cost push inflation this happens when the cost of production increases leading to higher prices factors such as rising wages increased raw material costs or higher taxes can contribute to cost push inflation there are numerous consequences of inflation in this next section we will discuss how inflation affects the following starting with debtors and creditors debtors benefit because they receive money with a high purchasing power and repay their debt with money with low purchasing power creditors on the other hand may suffer due to inflation inflation also impacts on wage and salary earners people with a fixed income will be able to purchase less as prices are rising another consequence of inflation can be felt by investors and Savers assets with a fixed nominal value have a fixed return and lower purchasing power as prices increase furthermore real value of savings also decreases inflation also affects taxpayers in South Africa income is taxed on a progressive system therefore inflation causes what is termed as a bracket creep this is when inflation pushes taxpayers into higher income tax brackets or reduces the value of credits deductions and exemptions bracket creep essentially results in an increase in income taxes without an increase in real income lastly another consequence of inflation is the disruption of industrial peace which is often caused by wage bargaining and usually accompanied by strikes and mass action there are a number of measures that the government and policy makers can use to fight inflation when it gets too high in this next section we highlight three types of policy measures to be used to combat inflation let's start with fiscal measures these are specific measures taken by the government and particularly the Minister of Finance regarding Taxation and expenditure these measures can include the following an increase in direct taxation such as personal income tax which will help to decrease demand an increase in indirect taxation such as vat which will lead to a decrease in spending because Goods become more expensive a loan Levy which will ultimately reduce disposable income of consumers the state could consider cutting back on expenditure by canceling government projects like roads hospitals and schools the state could also impose surcharges on imported goods this will increase the price of these imported goods resulting in many people being unable to afford to buy these Goods the country's Reserve Bank and the government can also apply certain monetary measures to curb inflation including the following the Reserve Bank can adjust the quantity of money to meet the needs of the economy through EG open market policy thus maintaining a fine balance The Reserve Bank can also curb inflation caused by excess Demand by reducing the money supply The Reserve Bank can also apply moral pressure on financial institutions to be more careful when granting credit the repo rate is another tool used by central banks to manage monetary policy and influence economic conditions while the repo rate is primarily used to control borrowing costs and stimulate or restrict economic activity it can indirectly impact savings as well when the Central Bank increases the repo rate it often leads to higher interest rates offered by commercial banks on savings accounts and fixed deposits this can make saving more attractive as individuals can earn higher Returns on their savings the prospect of earning a better interest rate can therefore encourage people to save more additional measures that can be taken to combat inflation include the following increase productivity this is a long-term measure generated through improved Education and Training which allows more people to be employed and ensures they are more productive price control by fixing the price of certain essential Goods the government assures they remain affordable wage policy the government can also take a decision to break the inflationary spiral of increased wages and prices by keeping the increase in wages below or at the level of inflation stricter conditions for Consumer Credit the government can also make it harder for consumers to get credit in order to restrict their spending encourage personal savings as indicated previously The Government Can Implement measures to encourage savings for example by cutting taxes on savings the imbalance between demand and Supply is corrected by increased savings as people save more and spend less relaxed import controls the government and policy makers may also consider relaxing import control measures through tariff reductions removal of import quotas easing import restrictions and entering into free trade agreements another measure to combat inflation is by using floating exchange rate this is when prices are automatically adjusted to International conditions indexation this is a policy of linking prices of items such as wages pensions and mortgage bond interest rates to price indices in order to eliminate the effects of inflation before we continue as promised here are five quick study tips starting with number five start studying early don't wait until the night before the exam to start studying give yourself plenty of time to learn the material so that you can absorb it properly number four create data study schedule and stick to it break down the material into manageable chunks and schedule time to study each day this will help you stay on track and avoid feeling overwhelmed number three find a study method that works for you some people prefer to read their textbooks While others prefer to take notes or watch videos experiment with different methods until you find one that helps you learn the material effectively number two take breaks studying for long periods of time can be counterproductive get up and move around every 20 to 30 minutes to avoid getting burned out and very important number one get a good night's sleep before the exam this will help you be alert and focused on exam day now back to today's topic just to recap on what we covered in this video inflation refers to a sustained and significant increase in the general price level over a period of time this means that on average the prices of goods and services are rising while the purchasing power of a unit of currency is decreasing there are also different types of inflation in this video we looked at the following four types which are consumer inflation producer inflation all inclusive inflation as well as hyperinflation we also learned the various factors that cause inflation including demand pull inflation and cost push inflation we also covered a number of consequences as a result of inflation and also learned that there are a number of measures that can be taken to combat inflation including fiscal and monetary policy measures that the government and policy makers can use to fight inflation we also listed other measures to be considered to understand more on this topic please take time to re-watch this video we hope we were able to provide more clarity on the topic of inflation if we have please let us know by leaving us a comment below this video we would love to know what you have learned on this topic you can also leave us a thumbs up to show your appreciation also make sure you like this video and take time to share and subscribe for more until we meet again happy learning from all of us at Kano Academy stay creative stay curious stay connected with Kano Academy,0.039,0.828,0.133,0.9993,0.08463949843260188,0.1536050156739812,0.01567398119122257,0.2727272727272727,0.11598746081504702,0.06583072100313479,0.04075235109717868,0.2507836990595611,0.8764448797536155,0.8122758227611757
oNZ-YNHw87k,1.0,0,things I don't understand inflation or whatever it's called just print more money but you would lose its value okay then make it more valuable okay not that forget that a 12-year-old is somehow using $200 worth of products in one video I'm not looking to spar with a pre-teen but we can't just print money it's economics 101 you can't just magically create more money to curb inflation and history warns us from wheelbarrows of cash in post World War I Germany to the1 trillion bill in modern day Zimbabwe Reckless money printing devastates economies and decimates the middle class it's as simple as supply and demand printing more money means each dollar has less value and that is a problem for absolutely everybody,0.177,0.693,0.131,-0.8374,0.20454545454545456,0.13636363636363635,0.022727272727272728,0.1590909090909091,0.1590909090909091,0.045454545454545456,0.13636363636363635,0.13636363636363635,0.9382831233732803,0.8491735537190083
dgmDcK5wssU,2.0,0,[Music] consumer prices are up interest rates are rising after about a generation global inflation is surging again why have millions of people around the world become exposed to high inflation and what can we do to bring it back under control henry i'm going to start with you what is inflation inflation is a rise in prices uh it's a rise in average prices measured by a basket of goods and services typically it's when everything gets expensive and when you think about that it's important to realize it's not when just one thing gets more expensive that's what we call a change in relative prices it's a change in overall prices why do economists get so exercised about it what happens if we just let inflation kind of do its thing why do we care so if inflation starts creeping up and i think that that's going to last then i might start pushing up you know the wage increase that i would like or the um prices that i would like to set and so what you have what you end up having is a situation where prices start creeping up higher and higher and higher and we know from places where inflation is really high that that has a cost my own view is that it's really more like an on off switch either inflation is low enough that people don't really have to worry about it too much or it's high enough that they pay a lot of attention because they're feeling it every time they buy anything and they have to budget more carefully and all the things that are going on right now and then it really shoots up the scales in terms of its political importance what are the levers that policymakers have to make inflation go up or down well there's been a consensus for about three decades or so that the primary responsibility for controlling inflation is the responsibility of the central bank and that the way in which you control inflation is by raising interest rates when inflation's too high which reduces the amount of spending in the economy reduces the amount of money chasing a limited pool of goods and services which is ultimately what causes people to put their prices up at the moment with inflation too high the real question is how high are central banks going to raise interest rates in order to fight it the next section we're going to is what we're going to do about inflation now um obviously at the moment central banks are raising rates pretty rapidly is this going to cause inflation to come down fairly quickly as the central banks hope i mean that's the question of the day really is how effective central banks are going to be in bringing down inflation the pace of the monetary tightening is pretty steep it's the steepest in america since the early 1980s um so after a period of hesitation it looks like they're taking the problem seriously um the real question now is how much pain that's going to cause i think there's a sort of dirty little secret of monetary economics and that's that the actual mechanisms by which higher interest rates flow through the economy aren't that well understood it wouldn't surprise me if they still have to go significantly higher but i have complete faith in the ability of higher interest rates to bring down inflation ultimately because if you raise rates high enough it will it will as ratchet said cause a cause a recession eventually and that's very effective at bringing inflation down if you're a policy maker now like what else are you or should you be thinking about doing to get inflation expectations down to the extent that inflation is about the balance between demand and supply in the economy you know other policies that reduce aggregate demand would bring inflation down as well and their you know tighter fiscal policy raising taxes reducing spending would bring down prices as well what we're being reminded of right now is just how unpopular inflation is how much people dislike um you know prices pump going up um the feeling that when they go to supermarkets they can afford less and less you know and and that has political consequences and can drive politicians and governments to try to do things to rein in price rises the proof is in the pudding central banks have to deliver the low inflation and then people will believe that inflation is going to be low thanks for watching to read the economist coverage of inflation click on the link and don't forget to subscribe,0.043,0.874,0.082,0.9814,0.072,0.176,0.048,0.288,0.096,0.072,0.04,0.208,0.8989045112953852,0.8193280000000001
WVAn0DW2asI,1.0,0,"Fed up with decades of sky high inflation, Argentineans have just elected a controversial new president who promised to Dollarize the economy, which means abolishing the central bank and ending the Argentinean peso.",0.052,0.875,0.073,0.1779,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.6,0.4569835314848896,0.56
WVAn0DW2asI,1.0,1,But is that a good idea?,0.0,0.51,0.49,0.5927,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.25,0.6666666666666667,0.75
WVAn0DW2asI,1.0,2,"Well, actually, the plan is more thought out than you might think as it was drafted by a well-known Argentinean economics professor and backed by several prominent US based professors such as John Hopkin’s Steve Hanke, and Stanford's John Cochrane.",0.0,0.867,0.133,0.5423,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.2,0.5073093649624542,0.6399999999999999
WVAn0DW2asI,1.0,3,"At the same time, most economists have argued for decades that it is a really bad idea, and most Argentinian economists indeed appear to be against the plan.",0.208,0.792,0.0,-0.762,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.7505430557959412,0.7777777777777777
WVAn0DW2asI,1.0,4,So who is right?,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WVAn0DW2asI,1.0,5,What are the problems that dollarization is supposed to fix?,0.231,0.769,0.0,-0.4019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WVAn0DW2asI,1.0,6,How will it fix them?,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WVAn0DW2asI,1.0,7,And why are so many economists against this plan?,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
WVAn0DW2asI,1.0,8,"Well, to find out, I've immersed myself in the main arguments of both camps, as well as research about how dollarization has affected other countries that have given up their own currency in the past.",0.109,0.785,0.106,-0.0258,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
WVAn0DW2asI,1.0,9,"And yeah, let's just say that dollarization in the past has almost always crushed inflation while at the same time creating a lot of different new problems.",0.165,0.696,0.139,-0.2075,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.7505430557959412,0.7777777777777777
WVAn0DW2asI,1.0,10,"But before getting into the arguments in favor and against, we first need to get into the problem with Argentina's economy.",0.248,0.628,0.124,-0.5499,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.6666666666666667,0.75
